id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
423,high_school_world_history,A,A,1,logprob,241,424.3,0.0,392.9
424,high_school_us_history,C,C,1,logprob,432,670.4,0.0,392.9
425,high_school_macroeconomics,C,B,0,logprob,126,278.8,0.0,392.9
426,moral_scenarios,C,C,1,logprob,141,308.9,0.0,392.9
427,high_school_microeconomics,D,D,1,logprob,106,263.9,0.0,392.9
428,college_computer_science,D,B,0,logprob,139,295.8,0.0,392.9
429,moral_scenarios,B,A,0,logprob,135,291.6,0.0,392.9
430,high_school_psychology,C,C,1,logprob,99,244.5,0.0,392.9
431,prehistory,D,B,0,logprob,203,410.5,0.0,392.9
432,sociology,B,B,1,logprob,103,248.7,0.0,392.9
433,high_school_macroeconomics,A,B,0,logprob,117,277.2,0.0,392.9
434,high_school_psychology,D,D,1,logprob,122,266.3,0.0,392.9
435,college_medicine,A,A,1,logprob,167,334.5,0.0,392.9
436,college_medicine,D,B,0,logprob,139,306.6,0.0,392.9
437,elementary_mathematics,C,B,0,logprob,93,246.5,0.0,392.9
438,professional_law,D,B,0,logprob,234,423.7,0.0,392.9
439,global_facts,B,B,1,logprob,82,233.5,0.0,392.9
440,nutrition,C,B,0,logprob,78,233.6,0.0,392.9
441,logical_fallacies,C,C,1,logprob,80,235.5,0.0,392.9
442,professional_medicine,D,D,1,logprob,185,346.8,0.0,392.9
443,high_school_chemistry,B,B,1,logprob,95,254.0,0.0,392.9
444,philosophy,A,A,1,logprob,58,207.2,0.0,392.9
445,world_religions,A,A,1,logprob,68,212.0,0.0,392.9
446,jurisprudence,D,D,1,logprob,70,223.5,0.0,392.9
447,international_law,C,A,0,logprob,113,262.5,0.0,392.9
448,high_school_biology,D,D,1,logprob,97,251.2,0.0,392.9
449,high_school_computer_science,C,B,0,logprob,257,432.6,0.0,392.9
450,professional_psychology,B,A,0,logprob,71,232.3,0.0,440.0
451,prehistory,C,C,1,logprob,74,230.9,0.0,440.0
452,high_school_chemistry,A,B,0,logprob,119,261.4,0.0,440.0
453,moral_scenarios,A,C,0,logprob,139,294.6,0.0,440.0
454,moral_disputes,C,D,0,logprob,102,261.0,0.0,440.0
455,business_ethics,A,A,1,logprob,137,313.5,0.0,440.0
456,high_school_mathematics,C,A,0,logprob,115,261.2,0.0,440.0
457,nutrition,B,B,1,logprob,136,308.0,0.0,440.0
458,professional_medicine,A,A,1,logprob,145,308.1,0.0,440.0
459,astronomy,B,B,1,logprob,137,294.5,0.0,440.0
460,miscellaneous,C,A,0,logprob,77,227.2,0.0,440.0
461,high_school_chemistry,A,B,0,logprob,166,321.2,0.0,440.0
462,high_school_biology,A,A,1,logprob,134,304.0,0.0,440.0
463,nutrition,A,B,0,logprob,61,201.6,0.0,440.0
464,astronomy,D,B,0,logprob,112,249.9,0.0,440.0
465,college_medicine,D,D,1,logprob,994,1638.1,0.0,440.0
466,professional_law,D,D,1,logprob,502,765.8,0.0,440.0
467,high_school_us_history,C,C,1,logprob,328,540.9,0.0,440.0
468,virology,D,D,1,logprob,67,204.0,0.0,440.0
469,college_medicine,D,D,1,logprob,82,240.0,0.0,440.0
470,college_medicine,A,C,0,logprob,151,302.4,0.0,440.0
471,marketing,B,B,1,logprob,76,228.2,0.0,440.0
472,moral_scenarios,B,C,0,logprob,132,276.8,0.0,440.0
473,high_school_european_history,A,A,1,logprob,364,583.9,0.0,440.0
474,moral_scenarios,B,A,0,logprob,132,306.8,0.0,440.0
475,world_religions,A,D,0,logprob,62,201.2,0.0,440.0
476,security_studies,C,C,1,logprob,186,358.1,0.0,440.0
477,formal_logic,D,B,0,logprob,93,238.8,0.0,440.0
478,nutrition,D,D,1,logprob,74,247.1,0.0,440.0
479,professional_law,A,A,1,logprob,213,411.5,0.0,440.0
480,high_school_physics,A,D,0,logprob,90,242.4,0.0,440.0
481,high_school_chemistry,C,B,0,logprob,91,236.9,0.0,440.0
482,college_computer_science,A,B,0,logprob,142,302.9,0.0,440.0
483,professional_psychology,C,C,1,logprob,90,252.8,0.0,440.0
484,high_school_us_history,C,D,0,logprob,327,554.7,0.0,440.0
485,high_school_world_history,A,B,0,logprob,248,432.8,0.0,440.0
486,management,B,B,1,logprob,88,233.0,0.0,440.0
487,high_school_government_and_politics,D,D,1,logprob,78,229.1,0.0,440.0
488,philosophy,A,D,0,logprob,157,302.9,0.0,440.0
489,high_school_macroeconomics,D,D,1,logprob,98,244.0,0.0,440.0
490,philosophy,D,D,1,logprob,76,231.4,0.0,440.0
491,business_ethics,A,C,0,logprob,95,245.8,0.0,440.0
492,high_school_computer_science,B,B,1,logprob,62,202.0,0.0,440.0
493,machine_learning,C,C,1,logprob,71,228.5,0.0,440.0
494,human_sexuality,C,C,1,logprob,80,232.9,0.0,440.0
495,high_school_psychology,C,C,1,logprob,67,204.1,0.0,440.0
496,nutrition,D,D,1,logprob,81,231.7,0.0,440.0
497,high_school_chemistry,B,B,1,logprob,79,224.9,0.0,440.0
498,high_school_physics,D,B,0,logprob,148,308.6,0.0,440.0
499,high_school_european_history,C,C,1,logprob,498,777.6,0.0,440.0
500,prehistory,D,D,1,logprob,116,275.0,0.0,404.9
501,moral_disputes,A,A,1,logprob,95,242.3,0.0,404.9
502,professional_medicine,A,D,0,logprob,254,423.7,0.0,404.9
503,public_relations,D,A,0,logprob,64,202.8,0.0,404.9
504,high_school_microeconomics,C,C,1,logprob,100,267.9,0.0,404.9
505,miscellaneous,C,C,1,logprob,55,196.9,0.0,404.9
506,professional_accounting,D,B,0,logprob,168,332.0,0.0,404.9
507,elementary_mathematics,B,A,0,logprob,111,254.9,0.0,404.9
508,professional_law,C,C,1,logprob,200,398.5,0.0,404.9
509,machine_learning,A,D,0,logprob,68,218.3,0.0,404.9
510,jurisprudence,D,D,1,logprob,91,236.9,0.0,404.9
511,high_school_macroeconomics,A,B,0,logprob,91,236.1,0.0,404.9
512,moral_disputes,C,C,1,logprob,70,229.4,0.0,404.9
513,human_sexuality,B,B,1,logprob,101,261.2,0.0,404.9
514,miscellaneous,A,A,1,logprob,62,201.7,0.0,404.9
515,moral_scenarios,B,A,0,logprob,138,300.0,0.0,404.9
516,marketing,A,A,1,logprob,82,232.4,0.0,404.9
517,miscellaneous,B,B,1,logprob,59,198.2,0.0,404.9
518,machine_learning,C,C,1,logprob,74,229.3,0.0,404.9
519,high_school_psychology,C,C,1,logprob,129,289.1,0.0,404.9
520,conceptual_physics,B,B,1,logprob,92,236.8,0.0,404.9
521,conceptual_physics,B,B,1,logprob,56,207.8,0.0,404.9
522,moral_scenarios,B,C,0,logprob,132,276.4,0.0,404.9
523,high_school_mathematics,A,A,1,logprob,112,269.3,0.0,404.9
524,security_studies,D,D,1,logprob,123,268.5,0.0,404.9
525,moral_scenarios,D,C,0,logprob,128,279.9,0.0,404.9
526,professional_psychology,C,C,1,logprob,92,246.4,0.0,404.9
527,human_sexuality,B,B,1,logprob,124,289.5,0.0,404.9
528,sociology,C,C,1,logprob,101,249.0,0.0,404.9
529,high_school_macroeconomics,D,D,1,logprob,130,269.8,0.0,404.9
530,medical_genetics,B,B,1,logprob,117,276.4,0.0,404.9
531,professional_psychology,C,D,0,logprob,116,270.8,0.0,404.9
532,high_school_physics,C,B,0,logprob,73,239.2,0.0,404.9
533,professional_law,C,C,1,logprob,342,572.8,0.0,404.9
534,college_medicine,B,B,1,logprob,120,290.7,0.0,404.9
535,nutrition,D,C,0,logprob,73,232.6,0.0,404.9
536,electrical_engineering,A,A,1,logprob,88,251.4,0.0,404.9
537,global_facts,C,B,0,logprob,81,240.1,0.0,404.9
538,marketing,D,D,1,logprob,68,221.7,0.0,404.9
539,college_chemistry,A,A,1,logprob,82,235.9,0.0,404.9
540,moral_disputes,A,A,1,logprob,119,265.6,0.0,404.9
541,human_aging,B,B,1,logprob,75,230.9,0.0,404.9
542,professional_law,D,D,1,logprob,324,509.6,0.0,404.9
543,high_school_us_history,A,A,1,logprob,324,526.0,0.0,404.9
544,high_school_chemistry,A,B,0,logprob,183,358.7,0.0,404.9
545,college_physics,A,B,0,logprob,147,295.1,0.0,404.9
546,moral_scenarios,D,B,0,logprob,145,310.2,0.0,404.9
547,professional_accounting,D,D,1,logprob,169,321.4,0.0,404.9
548,world_religions,A,A,1,logprob,81,234.1,0.0,404.9
549,sociology,A,D,0,logprob,106,251.3,0.0,404.9
550,nutrition,A,A,1,logprob,97,256.3,0.0,424.3
551,business_ethics,A,D,0,logprob,106,252.4,0.0,424.3
552,miscellaneous,C,A,0,logprob,60,215.1,0.0,424.3
553,professional_law,A,C,0,logprob,183,341.1,0.0,424.3
554,high_school_psychology,B,B,1,logprob,123,273.4,0.0,424.3
555,security_studies,D,D,1,logprob,144,310.7,0.0,424.3
556,nutrition,D,C,0,logprob,152,299.4,0.0,424.3
557,high_school_geography,A,A,1,logprob,70,224.1,0.0,424.3
558,professional_law,B,A,0,logprob,403,639.6,0.0,424.3
559,professional_law,C,D,0,logprob,281,478.3,0.0,424.3
560,professional_psychology,A,A,1,logprob,81,233.3,0.0,424.3
561,human_sexuality,D,D,1,logprob,65,217.2,0.0,424.3
562,high_school_government_and_politics,B,C,0,logprob,93,242.0,0.0,424.3
563,moral_scenarios,D,B,0,logprob,129,270.5,0.0,424.3
564,professional_law,D,D,1,logprob,383,597.0,0.0,424.3
565,sociology,D,D,1,logprob,105,257.4,0.0,424.3
566,moral_scenarios,D,C,0,logprob,143,303.5,0.0,424.3
567,college_computer_science,C,B,0,logprob,128,284.8,0.0,424.3
568,machine_learning,A,B,0,logprob,99,246.6,0.0,424.3
569,formal_logic,A,A,1,logprob,89,239.8,0.0,424.3
570,high_school_psychology,D,D,1,logprob,83,233.5,0.0,424.3
571,high_school_macroeconomics,A,A,1,logprob,162,314.7,0.0,424.3
572,high_school_physics,A,C,0,logprob,82,231.0,0.0,424.3
573,miscellaneous,A,A,1,logprob,52,200.1,0.0,424.3
574,anatomy,A,A,1,logprob,153,301.5,0.0,424.3
575,high_school_government_and_politics,C,C,1,logprob,91,237.2,0.0,424.3
576,high_school_physics,B,B,1,logprob,116,265.9,0.0,424.3
577,prehistory,B,B,1,logprob,96,255.0,0.0,424.3
578,business_ethics,B,B,1,logprob,72,235.3,0.0,424.3
579,high_school_government_and_politics,D,D,1,logprob,98,247.6,0.0,424.3
580,prehistory,C,A,0,logprob,80,234.7,0.0,424.3
581,college_computer_science,D,B,0,logprob,97,247.0,0.0,424.3
582,elementary_mathematics,D,B,0,logprob,100,246.7,0.0,424.3
583,abstract_algebra,B,B,1,logprob,88,236.7,0.0,424.3
584,high_school_physics,D,B,0,logprob,118,266.3,0.0,424.3
585,philosophy,D,D,1,logprob,68,211.9,0.0,424.3
586,moral_scenarios,C,C,1,logprob,141,303.1,0.0,424.3
587,moral_scenarios,C,B,0,logprob,133,330.2,0.0,424.3
588,high_school_macroeconomics,D,D,1,logprob,107,272.3,0.0,424.3
589,security_studies,C,D,0,logprob,114,253.0,0.0,424.3
590,marketing,D,D,1,logprob,78,232.5,0.0,424.3
591,nutrition,A,D,0,logprob,68,210.3,0.0,424.3
592,college_mathematics,D,B,0,logprob,163,308.0,0.0,424.3
593,marketing,B,B,1,logprob,92,242.1,0.0,424.3
594,professional_accounting,D,B,0,logprob,123,265.0,0.0,424.3
595,astronomy,B,B,1,logprob,73,226.0,0.0,424.3
596,high_school_macroeconomics,B,B,1,logprob,87,236.2,0.0,424.3
597,professional_medicine,C,C,1,logprob,238,424.2,0.0,424.3
598,professional_law,A,C,0,logprob,101,258.8,0.0,424.3
599,miscellaneous,D,D,1,logprob,80,232.4,0.0,424.3
600,high_school_biology,D,D,1,logprob,107,287.0,0.0,400.5
601,computer_security,D,D,1,logprob,70,234.8,0.0,400.5
602,high_school_macroeconomics,D,D,1,logprob,70,219.5,0.0,400.5
603,moral_scenarios,C,C,1,logprob,139,296.4,0.0,400.5
604,nutrition,A,A,1,logprob,79,233.6,0.0,400.5
605,conceptual_physics,C,C,1,logprob,108,259.4,0.0,400.5
606,college_physics,A,A,1,logprob,66,203.5,0.0,400.5
607,high_school_biology,C,C,1,logprob,199,391.6,0.0,400.5
608,professional_law,B,B,1,logprob,296,517.6,0.0,400.5
609,global_facts,C,B,0,logprob,82,239.0,0.0,400.5
610,moral_scenarios,A,B,0,logprob,129,285.5,0.0,400.5
611,professional_accounting,D,A,0,logprob,114,256.4,0.0,400.5
612,professional_medicine,D,D,1,logprob,254,440.2,0.0,400.5
613,sociology,A,A,1,logprob,102,263.5,0.0,400.5
614,abstract_algebra,B,B,1,logprob,73,224.4,0.0,400.5
615,international_law,C,D,0,logprob,91,238.3,0.0,400.5
616,college_physics,A,C,0,logprob,109,262.4,0.0,400.5
617,professional_medicine,A,D,0,logprob,228,415.1,0.0,400.5
618,security_studies,C,A,0,logprob,74,229.0,0.0,400.5
619,professional_law,B,D,0,logprob,322,507.6,0.0,400.5
620,high_school_chemistry,C,B,0,logprob,108,252.2,0.0,400.5
621,moral_disputes,D,A,0,logprob,76,224.8,0.0,400.5
622,professional_psychology,B,B,1,logprob,104,251.4,0.0,400.5
623,high_school_government_and_politics,D,D,1,logprob,99,246.1,0.0,400.5
624,virology,D,B,0,logprob,73,226.2,0.0,400.5
625,security_studies,D,D,1,logprob,117,261.3,0.0,400.5
626,professional_psychology,C,C,1,logprob,156,320.3,0.0,400.5
627,high_school_geography,D,D,1,logprob,77,228.7,0.0,400.5
628,world_religions,C,C,1,logprob,64,201.8,0.0,400.5
629,high_school_psychology,B,B,1,logprob,70,225.4,0.0,400.5
630,moral_disputes,C,A,0,logprob,62,202.0,0.0,400.5
631,electrical_engineering,C,C,1,logprob,75,228.6,0.0,400.5
632,conceptual_physics,B,B,1,logprob,74,227.7,0.0,400.5
633,philosophy,B,C,0,logprob,84,239.1,0.0,400.5
634,professional_psychology,A,A,1,logprob,68,209.5,0.0,400.5
635,philosophy,D,D,1,logprob,68,211.8,0.0,400.5
636,high_school_statistics,D,B,0,logprob,228,418.6,0.0,400.5
637,high_school_biology,D,D,1,logprob,75,235.2,0.0,400.5
638,moral_scenarios,C,C,1,logprob,125,310.3,0.0,400.5
639,moral_scenarios,B,C,0,logprob,130,282.8,0.0,400.5
640,high_school_macroeconomics,D,C,0,logprob,86,237.4,0.0,400.5
641,philosophy,D,D,1,logprob,61,213.2,0.0,400.5
642,professional_law,C,B,0,logprob,406,651.7,0.0,400.5
643,miscellaneous,D,A,0,logprob,96,249.3,0.0,400.5
644,miscellaneous,C,D,0,logprob,62,201.5,0.0,400.5
645,nutrition,B,B,1,logprob,138,319.8,0.0,400.5
646,professional_law,D,D,1,logprob,289,485.4,0.0,400.5
647,professional_law,B,C,0,logprob,119,279.3,0.0,400.5
648,elementary_mathematics,C,A,0,logprob,89,236.5,0.0,400.5
649,professional_medicine,D,B,0,logprob,161,303.3,0.0,400.5
650,moral_scenarios,C,B,0,logprob,149,313.0,0.0,437.5
651,high_school_statistics,C,C,1,logprob,126,277.9,0.0,437.5
652,human_sexuality,B,B,1,logprob,66,219.6,0.0,437.5
653,professional_medicine,B,A,0,logprob,230,424.3,0.0,437.5
654,miscellaneous,B,B,1,logprob,66,203.7,0.0,437.5
655,high_school_chemistry,A,D,0,logprob,92,234.9,0.0,437.5
656,miscellaneous,B,B,1,logprob,75,236.3,0.0,437.5
657,high_school_psychology,D,C,0,logprob,70,227.6,0.0,437.5
658,philosophy,D,D,1,logprob,174,338.8,0.0,437.5
659,high_school_government_and_politics,B,B,1,logprob,151,323.1,0.0,437.5
660,logical_fallacies,D,D,1,logprob,88,231.4,0.0,437.5
661,world_religions,A,A,1,logprob,62,201.5,0.0,437.5
662,high_school_statistics,D,D,1,logprob,148,294.1,0.0,437.5
663,high_school_government_and_politics,A,C,0,logprob,111,261.9,0.0,437.5
664,professional_psychology,B,D,0,logprob,97,240.4,0.0,437.5
665,high_school_us_history,A,A,1,logprob,413,648.1,0.0,437.5
666,formal_logic,B,B,1,logprob,66,203.5,0.0,437.5
667,nutrition,A,A,1,logprob,84,229.6,0.0,437.5
668,moral_scenarios,C,B,0,logprob,138,295.8,0.0,437.5
669,high_school_mathematics,B,B,1,logprob,156,322.5,0.0,437.5
670,nutrition,D,D,1,logprob,61,201.3,0.0,437.5
671,logical_fallacies,D,D,1,logprob,64,202.1,0.0,437.5
672,high_school_us_history,D,D,1,logprob,335,540.1,0.0,437.5
673,professional_law,B,C,0,logprob,295,493.2,0.0,437.5
674,high_school_physics,C,B,0,logprob,125,292.4,0.0,437.5
675,professional_law,A,C,0,logprob,196,359.5,0.0,437.5
676,high_school_european_history,A,A,1,logprob,362,582.0,0.0,437.5
677,professional_medicine,D,D,1,logprob,178,327.0,0.0,437.5
678,nutrition,C,C,1,logprob,62,202.0,0.0,437.5
679,prehistory,D,D,1,logprob,71,229.2,0.0,437.5
680,moral_scenarios,A,B,0,logprob,131,272.7,0.0,437.5
681,professional_law,D,D,1,logprob,283,475.9,0.0,437.5
682,high_school_chemistry,B,B,1,logprob,125,277.2,0.0,437.5
683,philosophy,A,B,0,logprob,98,244.1,0.0,437.5
684,elementary_mathematics,C,B,0,logprob,86,237.3,0.0,437.5
685,elementary_mathematics,D,D,1,logprob,80,231.7,0.0,437.5
686,college_physics,B,D,0,logprob,115,274.1,0.0,437.5
687,miscellaneous,B,B,1,logprob,121,263.7,0.0,437.5
688,professional_psychology,B,B,1,logprob,79,242.9,0.0,437.5
689,miscellaneous,C,C,1,logprob,59,208.4,0.0,437.5
690,high_school_microeconomics,C,C,1,logprob,105,253.6,0.0,437.5
691,professional_law,C,C,1,logprob,225,413.7,0.0,437.5
692,professional_law,C,B,0,logprob,660,1071.2,0.0,437.5
693,high_school_chemistry,C,B,0,logprob,102,265.7,0.0,437.5
694,professional_law,A,C,0,logprob,219,413.9,0.0,437.5
695,professional_law,A,C,0,logprob,262,465.3,0.0,437.5
696,miscellaneous,D,D,1,logprob,84,230.9,0.0,437.5
697,professional_accounting,B,D,0,logprob,159,314.8,0.0,437.5
698,professional_law,A,A,1,logprob,70,229.6,0.0,437.5
699,prehistory,C,C,1,logprob,75,228.3,0.0,437.5
700,human_aging,B,A,0,logprob,77,242.8,0.0,443.5
701,clinical_knowledge,B,B,1,logprob,99,257.2,0.0,443.5
702,miscellaneous,D,D,1,logprob,53,196.5,0.0,443.5
703,high_school_psychology,C,C,1,logprob,94,242.3,0.0,443.5
704,high_school_psychology,D,A,0,logprob,71,227.0,0.0,443.5
705,college_mathematics,D,A,0,logprob,161,327.1,0.0,443.5
706,high_school_government_and_politics,D,B,0,logprob,114,255.0,0.0,443.5
707,professional_law,A,A,1,logprob,327,549.4,0.0,443.5
708,conceptual_physics,B,B,1,logprob,100,242.9,0.0,443.5
709,professional_law,C,C,1,logprob,242,434.0,0.0,443.5
710,professional_law,D,D,1,logprob,461,743.0,0.0,443.5
711,machine_learning,B,B,1,logprob,95,253.3,0.0,443.5
712,high_school_european_history,C,C,1,logprob,250,447.8,0.0,443.5
713,miscellaneous,C,C,1,logprob,62,213.1,0.0,443.5
714,professional_medicine,A,A,1,logprob,214,419.2,0.0,443.5
715,nutrition,B,B,1,logprob,74,224.7,0.0,443.5
716,professional_law,D,A,0,logprob,344,558.3,0.0,443.5
717,high_school_chemistry,D,D,1,logprob,117,271.2,0.0,443.5
718,moral_scenarios,D,C,0,logprob,133,293.6,0.0,443.5
719,philosophy,C,C,1,logprob,91,237.4,0.0,443.5
720,professional_law,D,C,0,logprob,341,557.9,0.0,443.5
721,professional_psychology,B,A,0,logprob,122,272.5,0.0,443.5
722,formal_logic,D,D,1,logprob,133,291.3,0.0,443.5
723,professional_law,B,B,1,logprob,246,447.7,0.0,443.5
724,moral_scenarios,D,B,0,logprob,129,297.5,0.0,443.5
725,high_school_mathematics,D,A,0,logprob,69,221.5,0.0,443.5
726,moral_disputes,B,B,1,logprob,69,228.8,0.0,443.5
727,professional_law,A,A,1,logprob,239,427.6,0.0,443.5
728,professional_law,B,A,0,logprob,528,862.5,0.0,443.5
729,professional_law,B,B,1,logprob,357,569.6,0.0,443.5
730,nutrition,D,B,0,logprob,92,240.9,0.0,443.5
731,miscellaneous,C,B,0,logprob,57,198.2,0.0,443.5
732,professional_psychology,B,B,1,logprob,72,226.0,0.0,443.5
733,professional_law,D,A,0,logprob,162,327.9,0.0,443.5
734,miscellaneous,B,B,1,logprob,57,197.8,0.0,443.5
735,high_school_chemistry,D,D,1,logprob,160,316.6,0.0,443.5
736,abstract_algebra,B,A,0,logprob,80,231.3,0.0,443.5
737,human_sexuality,C,C,1,logprob,58,198.5,0.0,443.5
738,professional_law,D,C,0,logprob,390,650.1,0.0,443.5
739,nutrition,C,B,0,logprob,70,222.7,0.0,443.5
740,high_school_macroeconomics,D,C,0,logprob,120,277.0,0.0,443.5
741,world_religions,C,C,1,logprob,62,201.5,0.0,443.5
742,prehistory,C,C,1,logprob,70,220.8,0.0,443.5
743,professional_psychology,B,B,1,logprob,96,244.3,0.0,443.5
744,college_medicine,B,B,1,logprob,74,243.2,0.0,443.5
745,professional_medicine,A,C,0,logprob,318,516.5,0.0,443.5
746,philosophy,D,A,0,logprob,84,227.8,0.0,443.5
747,international_law,C,B,0,logprob,102,255.3,0.0,443.5
748,professional_law,D,A,0,logprob,233,434.9,0.0,443.5
749,moral_scenarios,B,B,1,logprob,135,296.1,0.0,443.5
750,philosophy,C,B,0,logprob,84,239.2,0.0,430.9
751,college_medicine,D,D,1,logprob,70,244.0,0.0,430.9
752,college_medicine,B,B,1,logprob,78,234.8,0.0,430.9
753,security_studies,D,D,1,logprob,295,499.3,0.0,430.9
754,machine_learning,C,B,0,logprob,191,378.5,0.0,430.9
755,astronomy,C,C,1,logprob,73,223.4,0.0,430.9
756,college_chemistry,D,D,1,logprob,73,226.3,0.0,430.9
757,miscellaneous,D,D,1,logprob,101,251.1,0.0,430.9
758,professional_law,B,B,1,logprob,289,496.8,0.0,430.9
759,high_school_world_history,A,A,1,logprob,609,978.4,0.0,430.9
760,high_school_us_history,A,A,1,logprob,365,581.9,0.0,430.9
761,moral_scenarios,A,C,0,logprob,131,286.9,0.0,430.9
762,global_facts,B,C,0,logprob,102,252.9,0.0,430.9
763,professional_law,D,B,0,logprob,345,554.9,0.0,430.9
764,human_sexuality,C,B,0,logprob,76,237.3,0.0,430.9
765,college_biology,A,A,1,logprob,66,203.8,0.0,430.9
766,moral_disputes,C,C,1,logprob,91,246.5,0.0,430.9
767,miscellaneous,D,D,1,logprob,134,298.4,0.0,430.9
768,clinical_knowledge,D,D,1,logprob,70,224.0,0.0,430.9
769,miscellaneous,D,D,1,logprob,91,246.1,0.0,430.9
770,high_school_biology,A,A,1,logprob,106,252.0,0.0,430.9
771,virology,A,A,1,logprob,90,238.3,0.0,430.9
772,high_school_geography,A,A,1,logprob,73,230.7,0.0,430.9
773,high_school_biology,A,D,0,logprob,133,301.0,0.0,430.9
774,high_school_us_history,B,B,1,logprob,383,609.7,0.0,430.9
775,world_religions,C,A,0,logprob,101,250.9,0.0,430.9
776,formal_logic,A,A,1,logprob,161,337.9,0.0,430.9
777,high_school_psychology,D,B,0,logprob,110,252.5,0.0,430.9
778,high_school_geography,B,B,1,logprob,102,256.6,0.0,430.9
779,professional_psychology,D,D,1,logprob,111,253.1,0.0,430.9
780,marketing,C,C,1,logprob,140,292.0,0.0,430.9
781,high_school_mathematics,B,A,0,logprob,87,236.5,0.0,430.9
782,college_physics,A,B,0,logprob,75,228.1,0.0,430.9
783,college_medicine,D,D,1,logprob,72,227.3,0.0,430.9
784,elementary_mathematics,B,B,1,logprob,106,249.1,0.0,430.9
785,marketing,B,B,1,logprob,64,205.4,0.0,430.9
786,high_school_microeconomics,D,D,1,logprob,157,331.9,0.0,430.9
787,miscellaneous,C,C,1,logprob,66,203.9,0.0,430.9
788,philosophy,B,B,1,logprob,62,202.1,0.0,430.9
789,high_school_macroeconomics,D,D,1,logprob,117,273.0,0.0,430.9
790,professional_law,B,B,1,logprob,243,433.2,0.0,430.9
791,professional_psychology,A,A,1,logprob,117,268.0,0.0,430.9
792,global_facts,B,C,0,logprob,79,224.9,0.0,430.9
793,nutrition,B,B,1,logprob,138,316.4,0.0,430.9
794,clinical_knowledge,D,D,1,logprob,82,231.3,0.0,430.9
795,professional_accounting,B,D,0,logprob,155,315.9,0.0,430.9
796,professional_law,C,B,0,logprob,576,920.6,0.0,430.9
797,machine_learning,B,B,1,logprob,94,249.8,0.0,430.9
798,world_religions,C,B,0,logprob,64,213.4,0.0,430.9
799,sociology,A,B,0,logprob,108,270.6,0.0,430.9
800,miscellaneous,C,C,1,logprob,66,305.0,0.0,745.9
801,nutrition,C,C,1,logprob,70,297.6,0.0,745.9
802,security_studies,D,D,1,logprob,226,560.7,0.0,745.9
803,jurisprudence,C,B,0,logprob,103,337.9,0.0,745.9
804,miscellaneous,B,B,1,logprob,57,277.5,0.0,745.9
805,professional_law,D,D,1,logprob,300,585.5,0.0,745.9
806,global_facts,B,B,1,logprob,90,317.1,0.0,745.9
807,professional_psychology,C,B,0,logprob,96,308.2,0.0,745.9
808,miscellaneous,B,B,1,logprob,70,258.3,0.0,745.9
809,miscellaneous,D,D,1,logprob,63,274.1,0.0,745.9
810,high_school_physics,D,B,0,logprob,116,343.6,0.0,745.9
811,high_school_mathematics,D,B,0,logprob,95,253.0,0.0,745.9
812,high_school_macroeconomics,D,D,1,logprob,83,252.2,0.0,745.9
813,clinical_knowledge,D,A,0,logprob,92,257.2,0.0,745.9
814,virology,A,A,1,logprob,77,252.5,0.0,745.9
815,human_aging,C,D,0,logprob,66,222.8,0.0,745.9
816,college_mathematics,A,B,0,logprob,123,267.6,0.0,745.9
817,professional_psychology,C,B,0,logprob,66,219.5,0.0,745.9
818,high_school_psychology,D,D,1,logprob,108,264.0,0.0,745.9
819,sociology,C,C,1,logprob,77,242.4,0.0,745.9
820,miscellaneous,C,C,1,logprob,60,215.0,0.0,745.9
821,logical_fallacies,D,D,1,logprob,76,243.0,0.0,745.9
822,professional_accounting,B,B,1,logprob,117,285.3,0.0,745.9
823,high_school_physics,B,B,1,logprob,140,331.0,0.0,745.9
824,machine_learning,A,A,1,logprob,72,235.2,0.0,745.9
825,professional_law,D,B,0,logprob,371,606.6,0.0,745.9
826,professional_law,B,C,0,logprob,452,726.9,0.0,745.9
827,moral_disputes,D,D,1,logprob,118,287.6,0.0,745.9
828,moral_scenarios,B,B,1,logprob,136,311.6,0.0,745.9
829,virology,D,D,1,logprob,63,217.6,0.0,745.9
830,high_school_statistics,C,A,0,logprob,155,315.6,0.0,745.9
831,professional_psychology,A,A,1,logprob,96,255.6,0.0,745.9
832,nutrition,D,D,1,logprob,69,241.2,0.0,745.9
833,elementary_mathematics,D,D,1,logprob,129,298.3,0.0,745.9
834,high_school_government_and_politics,D,D,1,logprob,121,272.8,0.0,745.9
835,miscellaneous,A,A,1,logprob,57,201.9,0.0,745.9
836,high_school_european_history,B,B,1,logprob,567,966.2,0.0,745.9
837,professional_psychology,A,B,0,logprob,98,265.4,0.0,745.9
838,high_school_world_history,A,C,0,logprob,279,518.5,0.0,745.9
839,high_school_macroeconomics,D,B,0,logprob,141,297.2,0.0,745.9
840,high_school_psychology,B,B,1,logprob,69,230.5,0.0,745.9
841,moral_scenarios,D,C,0,logprob,133,295.8,0.0,745.9
842,sociology,A,A,1,logprob,88,234.0,0.0,745.9
843,human_aging,A,A,1,logprob,72,222.5,0.0,745.9
844,miscellaneous,D,A,0,logprob,86,245.3,0.0,745.9
845,professional_psychology,A,A,1,logprob,88,235.8,0.0,745.9
846,professional_law,C,B,0,logprob,338,571.8,0.0,745.9
847,sociology,D,D,1,logprob,103,257.2,0.0,745.9
848,moral_scenarios,D,D,1,logprob,130,280.6,0.0,745.9
